,Link,Text,Label,sources,translated
797,https://t.me/nrpublic/23766,Арестович: екстрадиція Анатолія Шарія з Іспанії до України може затягнутися на роки,True,t.me/nrpublic,Arestovych: the extradition of Anatoly Shary from Spain to Ukraine may take years
798,https://t.me/nrpublic/23818,"Байден підпише закон про ""ленд-ліз"" для України 9 травня, заявили в Білому домі",True,t.me/nrpublic,"Biden will sign the ""Lend-Lease"" law for Ukraine on May 9, the White House announced"
799,https://t.me/nrpublic/23821,"Білий дім про можливість списання зовнішнього боргу України: США відкриті для обговорення різних кроків, які допоможуть Києву",True,t.me/nrpublic,The White House on the possibility of writing off Ukraine's foreign debt: the US is open to discussing various steps that will help Kyiv
800,https://t.me/nrpublic/23824,Словаччина розглядає передачу танків Україні,True,t.me/nrpublic,Slovakia is considering the transfer of tanks to Ukraine
801,https://t.me/nrpublic/23841,"Григорій Лепс відвідав у госпіталі російських військових, які отримали поранення на території України, подякував солдатам та подарував диски зі своїми піснями",True,t.me/nrpublic,"Hryhoriy Leps visited the hospital of Russian soldiers who were wounded on the territory of Ukraine, thanked the soldiers and presented CDs with his songs"
802,https://t.me/nrpublic/23872,"Віце-прем'єр України Ірина Верещук заявила, що з ""Азовсталі"" в Маріуполі вдалося евакуювати всіх дітей, жінок та людей похилого віку. Наказ Зеленського виконано",True,t.me/nrpublic,"Vice-Prime Minister of Ukraine Iryna Vereshchuk said that it was possible to evacuate all children, women and elderly people from ""Azovstal"" in Mariupol. Zelensky's order was fulfilled"
803,https://t.me/nrpublic/23886,"Великобританія виділить додатково 1,6 мільярда доларів на надання військової, економічної та гуманітарної допомоги Україні.",True,t.me/nrpublic,"Great Britain will allocate an additional 1.6 billion dollars to provide military, economic and humanitarian aid to Ukraine."
804,https://t.me/nrpublic/23895,"У посланні, адресованому ветеранам Великої Вітчизняної війни та громадянам України, Путін підкреслив неприпустимість реваншу ідейних спадкоємців тих, хто був повалений у Великій Вітчизняній війні",True,t.me/nrpublic,"In a message addressed to veterans of the Great Patriotic War and citizens of Ukraine, Putin emphasized the inadmissibility of revenge by the ideological heirs of those who were overthrown in the Great Patriotic War"
805,https://t.me/nrpublic/23924,"Лідери G7 заявили про намір ""не допустити перемоги"" Росії в Україні",True,t.me/nrpublic,"The G7 leaders declared their intention to ""prevent Russia from winning"" in Ukraine"
806,https://t.me/nrpublic/23929,Байден: Сьогодні я говорив з лідерами G7 та президентом Зеленським про нашу непохитну єдність і прагнення продовжувати зміцнювати Україну та посилювати біль Путіна,True,t.me/nrpublic,Biden: Today I spoke with G7 leaders and President Zelenskyi about our unwavering unity and desire to continue to strengthen Ukraine and increase Putin's pain
807,https://t.me/nrpublic/23971,"Зеленський: Ми б'ємося за свободу для своїх дітей, а отже переможемо. Скоро в Україні буде два Дні Перемоги",True,t.me/nrpublic,"Zelensky: We are fighting for freedom for our children, and therefore we will win. Soon there will be two Victory Days in Ukraine"
808,https://t.me/nrpublic/23976,"Переговори Росії з Україною не припинені, вони проходять у дистанційному форматі.",True,t.me/nrpublic,"Russia's negotiations with Ukraine have not been suspended, they are taking place in a remote format."
809,https://t.me/nrpublic/23982,"Українські війська намагаються завдати ударів по Херсону, чути звуки вибухів, працює ППО — РИА Новости",True,t.me/nrpublic,"Ukrainian troops are trying to strike Kherson, the sounds of explosions are heard, air defense is working — RIA Novosti"
810,https://t.me/nrpublic/24001,Путін підписав указ про квоти у вузах для дітей учасників спецоперації в Україні Діти загиблих чи поранених військових зможуть вступати на бюджетні місця навіть без ЄДІ,True,t.me/nrpublic,Putin signed a decree on quotas in universities for children of special operations participants in Ukraine.
811,https://t.me/nrpublic/24010,"Макрон заявив, що процес ухвалення України в ЄС може зайняти роки, навіть десятиліття.",True,t.me/nrpublic,"Macron said that the process of accepting Ukraine into the EU could take years, even decades."
812,https://t.me/nrpublic/24015,"У разі мобілізації, депутати та сенатори, які якраз і одноголосно схвалили проведення ""спецоперації в Україні"" отримують відстрочку від служби",True,t.me/nrpublic,"In case of mobilization, the deputies and senators who just and unanimously approved the conduct of the ""special operation in Ukraine"" receive a deferral from service"
813,https://t.me/nrpublic/24017,Пентагон передасть Україні високоточні ракети з лазерним наведенням - Washington Post,True,t.me/nrpublic,The Pentagon will transfer high-precision laser-guided missiles to Ukraine - Washington Post
814,https://t.me/nrpublic/24039,"Байден хотів би відвідати Україну, але таких планів поки що немає, повідомили у Білому домі.",True,t.me/nrpublic,"Biden would like to visit Ukraine, but there are no such plans yet, the White House reported."
815,https://t.me/nrpublic/24049,"Кулеба заявив, що якщо Україна не отримає статусу кандидата в члени ЄС, це означатиме, що ""Європа намагається обдурити"" Київ За його словами, Україна ""не збирається це терпіти"".",True,t.me/nrpublic,"Kuleba said that if Ukraine does not receive the status of a candidate for EU membership, it will mean that ""Europe is trying to deceive"" Kyiv. According to him, Ukraine ""is not going to tolerate it."""
816,https://t.me/nrpublic/24050,"Учасники спецоперації в Україні, як і їхні діди у Велику Вітчизняну війну, зараз звільняють не лише Донбас, а й увесь світ, – віце-спікер НД Сергій Неверов",True,t.me/nrpublic,"The participants of the special operation in Ukraine, like their grandfathers in the Great Patriotic War, are now liberating not only Donbas, but also the whole world, - Deputy Speaker of the National People's Republic Serhiy Neverov"
817,https://t.me/nrpublic/24081,"Розвідувальна спільнота США оцінює, що Путін готується до тривалого конфлікту в Україні - директор Нацрозвідки США Хейнс",True,t.me/nrpublic,The US intelligence community assesses that Putin is preparing for a long conflict in Ukraine - US National Intelligence Director Haynes
818,https://t.me/nrpublic/24103,"Помер перший президент України Леонід Кравчук, йому було 88 років. Кравчук помер після тривалої хвороби.",True,t.me/nrpublic,"The first president of Ukraine, Leonid Kravchuk, died at the age of 88. Kravchuk died after a long illness."
819,https://t.me/nrpublic/24116,"Конгрес США має намір затвердити екстрену допомогу Україні у розмірі 39,8 млрд доларів вже сьогодні - у вівторок, - The New York Times",True,t.me/nrpublic,"The US Congress intends to approve emergency aid to Ukraine in the amount of 39.8 billion dollars already today - Tuesday, - The New York Times"
820,https://t.me/nrpublic/24120,"Постпред Криму заявив, що південні території України увійдуть до складу Росії",True,t.me/nrpublic,Crimea's ambassador to Ukraine said that the southern territories of Ukraine will become part of Russia
821,https://t.me/nrpublic/24163,"Обсяг газу, що надходить до Німеччини через Україну, скоротився майже на 25% порівняно із вчорашнім днем ​​— регулятор",True,t.me/nrpublic,The volume of gas entering Germany via Ukraine decreased by almost 25% compared to yesterday — the regulator
822,https://t.me/nrpublic/24192,"Село Солохи Білгородського району, обстріляне з боку України, є постраждалим та руйнування – губернатор Білгородської області",True,t.me/nrpublic,"The village of Solokha of the Bilhorod district, shelled by Ukraine, is a victim and destroyed - the governor of the Bilhorod region"
823,https://t.me/nrpublic/24200,"Шольц обговорив телефоном із Зеленським хід переговорного процесу між Україною та Росією, повідомляє кабмін ФРН.",True,t.me/nrpublic,"Scholz discussed the progress of the negotiation process between Ukraine and Russia over the phone with Zelenskyi, the German Cabinet reports."
824,https://t.me/nrpublic/24202,США готові брати участь у відновленні України - Держдепартамент,True,t.me/nrpublic,The US is ready to participate in the restoration of Ukraine - State Department
825,https://t.me/nrpublic/24250,"Звинувачення на адресу російських військових про насильство на території України ""абсурдні"" - постпред Росії при ООН",True,t.me/nrpublic,"Accusations against the Russian military about violence on the territory of Ukraine are ""absurd"" - Russia's ambassador to the UN"
826,https://t.me/nrpublic/24262,"Сполучені Штати мають використовувати ""уроки України"" у ситуації навколо Тайваню, заявила помічник держсекретаря США у військово-політичних справах Джесіка Льюїс.",True,t.me/nrpublic,"The United States should use the ""lessons of Ukraine"" in the situation around Taiwan, said Assistant Secretary of State for Military and Political Affairs Jessica Lewis."
827,https://t.me/nrpublic/24318,Країни G7 збираються надати Україні 30 мільярдів євро як фінансову підтримку — Spiegel.,True,t.me/nrpublic,The G7 countries are going to provide Ukraine with 30 billion euros in financial support — Spiegel.
828,https://t.me/nrpublic/24346,"Пентагон: Постачання озброєнь Україні зі США можуть призупинитися, якщо сенат не підтримає проект про виділення нової допомоги до 19 травня",True,t.me/nrpublic,Pentagon: Arms supplies to Ukraine from the US may be suspended if the Senate does not support the project on the allocation of new aid by May 19
829,https://t.me/nrpublic/24356,"Шольц заявив, що під час розмови з Путіним не побачив прагнення Москви змінювати свою позицію щодо України",True,t.me/nrpublic,"Scholz said that during the conversation with Putin, he did not see Moscow's desire to change its position on Ukraine"
830,https://t.me/nrpublic/24396,Президент України Зеленський підписав закон про заборону проросійських партій у країні,True,t.me/nrpublic,President of Ukraine Zelenskyy signed the law banning pro-Russian parties in the country
831,https://t.me/nrpublic/24397,"Один із найбільш продаваних письменників світу Стівен Кінг потролив Путіна Путін думав, що має справу з болонкою. Виявилося, що то була росомаха. слава Україні",True,t.me/nrpublic,"One of the world's best-selling authors, Stephen King, trolled Putin. Putin thought he was dealing with a bolonka. It turned out that it was a wolverine. Glory to Ukraine"
832,https://t.me/nrpublic/24407,Після виступу Kalush Orchestra у фіналі Євробачення ставки на перемогу України злетіли до рекордних показників,True,t.me/nrpublic,"After the performance of the Kalush Orchestra in the Eurovision final, the bets on the victory of Ukraine soared to record levels"
833,https://t.me/nrpublic/24412,"Українські ЗМІ звернули увагу, що український гурт Kalush Orchestra виступав у фіналі ""Євробачення-2022"" з прапором Донецької області на задньому плані.",True,t.me/nrpublic,The Ukrainian mass media drew attention to the fact that the Ukrainian band Kalush Orchestra performed in the Eurovision 2022 final with the flag of the Donetsk region in the background.
834,https://t.me/nrpublic/24413,"На ""Євробаченні 2022"" Україна віддала найвищий бал (12 балів) представникам Великої Британії",True,t.me/nrpublic,"At Eurovision 2022, Ukraine gave the highest score (12 points) to representatives of Great Britain"
835,https://t.me/nrpublic/24414,"Польща та Молдова дали по 12 балів Україні на ""Євробаченні"" на цю хвилину",True,t.me/nrpublic,Poland and Moldova gave 12 points to Ukraine at Eurovision for this minute
836,https://t.me/nrpublic/24415,"Великобританія лідирує на ""Євробаченні"" після голосування 20 країн із 40 Далі - Швеція, Іспанія, Україна, Греція",True,t.me/nrpublic,"Great Britain is in the lead at Eurovision after the voting of 20 countries out of 40 Next - Sweden, Spain, Ukraine, Greece"
837,https://t.me/nrpublic/24417,"Латвія, Литва, Румунія та Естонія також дали Україні по 12 балів",True,t.me/nrpublic,"Latvia, Lithuania, Romania and Estonia also gave Ukraine 12 points each"
838,https://t.me/nrpublic/24419,Україна отримала 439 голосів глядачів та перемістилася на перше місце,True,t.me/nrpublic,Ukraine received 439 audience votes and moved to first place
839,https://t.me/nrpublic/24420,"Україна перемогла на ""Євробаченні 2022"" Країну представляв колектив Kalush Orchestra із піснею Stefania",True,t.me/nrpublic,Ukraine won at Eurovision 2022. The country was represented by Kalush Orchestra with the song Stefania
840,https://t.me/nrpublic/24424,Глядачі яких країн дали Україні максимальні 12 балів за підсумками голосування,True,t.me/nrpublic,Spectators of which countries gave Ukraine the maximum 12 points based on the voting results
841,https://t.me/nrpublic/24517,"Хакери з російського угруповання Killnet ""офіційно оголосили кібервійну уряду десяти країн"" Серед них: США, Великобританія, Україна та Німеччина.",True,t.me/nrpublic,"Hackers from the Russian group Killnet ""officially declared a cyber war on the governments of ten countries"" Among them: the USA, Great Britain, Ukraine and Germany."
842,https://t.me/nrpublic/24519,"Путін докладно поінформував колег з ОДКБ про хід спецоперації в Україні, питання про використання сил ОДКБ в Україні на саміті не порушувалося, розповів генсек.",True,t.me/nrpublic,"Putin informed colleagues from the CSTO in detail about the progress of the special operation in Ukraine, the issue of the use of CSTO forces in Ukraine was not raised at the summit, the Secretary General said."
843,https://t.me/nrpublic/24521,"Генпрокурор України заявила про арешт активів на 420 мільйонів доларів, які пов'язують із Михайлом Фрідманом",True,t.me/nrpublic,The Prosecutor General of Ukraine announced the seizure of $420 million worth of assets linked to Mykhailo Fridman
844,https://t.me/nrpublic/24530,НАТО як організація нічого не зробила для допомоги Україні в цій ситуації — міністр закордонних справ України Дмитро Кулеба,True,t.me/nrpublic,NATO as an organization did nothing to help Ukraine in this situation - Minister of Foreign Affairs of Ukraine Dmytro Kuleba
845,https://t.me/nrpublic/24531,"ООН продовжує роботу з Червоним Хрестом, Росією та Україною з евакуації з Маріуполя — офіс генсека",True,t.me/nrpublic,"The UN continues to work with the Red Cross, Russia and Ukraine on the evacuation from Mariupol — Office of the Secretary General"
846,https://t.me/nrpublic/24546,"ЄС допоможе Україні спустошити її сховища зерна, вивезши його до Європи, зокрема морським шляхом, щоб звільнити місце для нового врожаю.",True,t.me/nrpublic,"The EU will help Ukraine empty its grain warehouses by taking it to Europe, including by sea, to make way for a new crop."
847,https://t.me/nrpublic/24584,Володін про спецоперацію в Україні: військові злочинці не повинні підлягати обміну,True,t.me/nrpublic,Volodin on the special operation in Ukraine: war criminals should not be subject to exchange
848,https://t.me/nrpublic/24620,"ЄК розробила план відновлення України після закінчення бойових дій За інформацією газети Frankfurter Allgemeine Zeitung, Єврокомісія має намір прийняти документ 18 травня.",True,t.me/nrpublic,"The European Commission has developed a plan to restore Ukraine after the end of hostilities. According to the Frankfurter Allgemeine Zeitung newspaper, the European Commission intends to adopt the document on May 18."
849,https://t.me/nrpublic/24650,"Ми сьогодні воюємо не проти України, ми воюємо проти НАТО – Рамзан Кадиров",True,t.me/nrpublic,"Today we are not fighting against Ukraine, we are fighting against NATO - Ramzan Kadyrov"
850,https://t.me/nrpublic/24663,Зеленський вніс до Верховної Ради законопроекти про продовження військового стану та загальну мобілізацію в Україні,True,t.me/nrpublic,Zelenskyi submitted to the Verkhovna Rada draft laws on the extension of martial law and general mobilization in Ukraine
851,https://t.me/nrpublic/24665,Село Солохи Білгородського району обстріляне з боку України. Є інформація про одного постраждалого — губернатора Гладкова.,True,t.me/nrpublic,The village of Solokha in the Bilhorod district was shelled by Ukraine. There is information about one victim - Governor Gladkov.
852,https://t.me/nrpublic/24693,"Запорізька АЕС працюватиме на Росію, але готова за плату постачати електроенергію Україні – віце-прем'єр Марат Хуснуллін.",True,t.me/nrpublic,"Zaporizhzhia NPP will work for Russia, but is ready to supply electricity to Ukraine for a fee - Deputy Prime Minister Marat Khusnullin."
853,https://t.me/nrpublic/24716,Українські війська обстріляли села Тьоткіне та Олексіївка – губернатор Курської області,True,t.me/nrpublic,Ukrainian troops shelled the villages of Tyotkine and Oleksiivka - the governor of the Kursk region
854,https://t.me/nrpublic/24772,"Байден підпише указ про виділення додаткової допомоги $100 млн для України протягом кількох годин До нового пакету входять радари та артилерійські боєприпаси, повідомляють джерела Reuters.",True,t.me/nrpublic,"Biden will sign a decree on the allocation of $100 million in additional aid to Ukraine within a few hours The new package includes radars and artillery ammunition, sources told Reuters."
855,https://t.me/nrpublic/24774,"НАТО підтримуватиме Україну стільки, скільки потрібно — голова військового комітету НАТО",True,t.me/nrpublic,NATO will support Ukraine as long as necessary - the head of the NATO military committee
856,https://t.me/nrpublic/24775,Конгрес США схвалив виділення Україні допомоги на 40 мільярдів доларів,True,t.me/nrpublic,The US Congress approved the allocation of $40 billion in aid to Ukraine
857,https://t.me/nrpublic/24782,"Новий пакет військової допомоги США Україні включає 36 контрбатарейних радарів та 18 гаубиць, відправка цієї зброї розпочнеться негайно, повідомили у Пентагоні.",True,t.me/nrpublic,"The new package of US military aid to Ukraine includes 36 counter-battery radars and 18 howitzers, the shipment of these weapons will begin immediately, the Pentagon said."
858,https://t.me/nrpublic/24816,"У Житомирській області України окрім окопів почали зводити бетонні блоки по всій лінії кордону з Білорусією, повідомив мер Житомира Сергій Сухомлін.",True,t.me/nrpublic,"In the Zhytomyr region of Ukraine, in addition to trenches, concrete blocks have begun to be erected along the entire border with Belarus, Zhytomyr mayor Serhiy Sukhomlin said."
859,https://t.me/nrpublic/24818,"Президента України Зеленського просять перейменувати всі вулиці Пушкіна у країні на честь письменника Стівена Кінга, петиція про це з'явилася на сайті президента.",True,t.me/nrpublic,"President of Ukraine Zelenskyi is being asked to rename all Pushkin streets in the country in honor of the writer Stephen King, a petition about this has appeared on the president's website."
860,https://t.me/nrpublic/24846,Путін вказав губернатору Аліханову на недоречність спроб пов'язати спад у будівництві в Калінінградській області із ситуацією через спеціальну військову операцію в Україні.,True,t.me/nrpublic,Putin pointed out to Governor Alikhanov the inappropriateness of attempts to link the decline in construction in the Kaliningrad region with the situation due to a special military operation in Ukraine.
861,https://t.me/nrpublic/24883,Байден підписав законопроект про виділення 40 мільярдів доларів на допомогу Україні,True,t.me/nrpublic,Biden signed a bill on the allocation of 40 billion dollars to help Ukraine
862,https://t.me/nrpublic/24892,"Курський губернатор повідомив, що обстріл з території України затих, основний удар припав по селу Попово-Лежачі, постраждалих та серйозних пошкоджень немає",True,t.me/nrpublic,"The governor of Kursk reported that the shelling from the territory of Ukraine had subsided, the main impact fell on the village of Popovo-Lezhachi, there were no casualties or serious damage"
863,https://t.me/nrpublic/24907,"Американське посольство в Україні опублікувало фотошоп на картину ""Запорожці"" Рєпіна, додавши на неї Байдена, який підписує закон про надання Києву допомоги у розмірі $40 млрд.",True,t.me/nrpublic,"The American Embassy in Ukraine published a photoshop of Repin's ""Zaporozhets"" painting, adding to it Biden, who is signing the law on providing aid to Kyiv in the amount of $40 billion."
864,https://t.me/nrpublic/24914,До Києва приїхав президент Польщі Анджей Дуда Сьогодні він виступить у Верховній Раді України,True,t.me/nrpublic,President of Poland Andrzej Duda arrived in Kyiv. Today he will speak in the Verkhovna Rada of Ukraine
865,https://t.me/nrpublic/24924,Президент України Володимир Зеленський анонсував законопроект про особливе правове становище громадян Польщі в Україні Подробиці законопроекту наразі невідомі.,True,t.me/nrpublic,"The President of Ukraine, Volodymyr Zelenskyi, announced a bill on the special legal status of Polish citizens in Ukraine. The details of the bill are currently unknown."
866,https://t.me/nrpublic/24926,Верховна Рада проголосувала за продовження терміну дії військового стану та мобілізації в Україні на 90 днів – до 23 серпня,True,t.me/nrpublic,Verkhovna Rada voted to extend martial law and mobilization in Ukraine for 90 days - until August 23
867,https://t.me/nrpublic/24931,Франція не бажає перемоги Росії в Україні — МЗС Франції,True,t.me/nrpublic,France does not want Russia to win in Ukraine — French Foreign Ministry
868,https://t.me/nrpublic/24932,"Президент України Володимир Зеленський, виступаючи у Верховній раді, заявив про досягнуту з керівництвом Польщі домовленість спростити перетин кордону між країнами",True,t.me/nrpublic,"President of Ukraine Volodymyr Zelenskyi, speaking in the Verkhovna Rada, announced the agreement reached with the leadership of Poland to simplify border crossing between the countries"
869,https://t.me/nrpublic/24933,"Процес можливого вступу України до ЄС займе, ймовірно, ""15 чи 20 років"" - міністр-делегат при МЗС Франції",True,t.me/nrpublic,"The process of possible accession of Ukraine to the EU will probably take ""15 or 20 years"" - Minister-delegate at the Ministry of Foreign Affairs of France"
870,https://t.me/nrpublic/24934,"Постпред Криму Мурадов заявив, що Україна у нинішніх кордонах не збережеться",True,t.me/nrpublic,Crimea's Deputy Ambassador Muradov said that Ukraine will not survive within its current borders
871,https://t.me/nrpublic/24937,"Президент Польщі Дуда обійняв Зеленського Я не заспокоюся, допоки Україна не стане повноправним членом ЄС, адже Україна – це обличчя Європи! Захисник великої європейської родини!",True,t.me/nrpublic,"President of Poland Duda hugged Zelensky I will not rest until Ukraine becomes a full member of the EU, because Ukraine is the face of Europe! Defender of the big European family!"
872,https://t.me/nrpublic/24939,Верховна Рада України схвалила законопроект про заборону використання символів Z та V у країні,True,t.me/nrpublic,The Verkhovna Rada of Ukraine approved a bill banning the use of the symbols Z and V in the country
873,https://t.me/nrpublic/24942,"YouTube видалив понад 70 тисяч відео та заблокував дев'ять тисяч каналів за порушення вимог до контенту, який стосується ситуації в Україні — The Guardian",True,t.me/nrpublic,YouTube removed more than 70 thousand videos and blocked nine thousand channels for violating the requirements for content related to the situation in Ukraine — The Guardian
874,https://t.me/nrpublic/24945,Заморожування переговорів з Росією - ініціатива України,True,t.me/nrpublic,Freezing negotiations with Russia is an initiative of Ukraine
875,https://t.me/nrpublic/24970,Солом'янський суд Києва засудив російського військовослужбовця Вадима Шишімаріна до довічного позбавлення волі Його звинуватили у вбивстві беззбройного мешканця України.,True,t.me/nrpublic,The Solomyan court of Kyiv sentenced Russian serviceman Vadym Shishimarin to life imprisonment. He was accused of murdering an unarmed resident of Ukraine.
876,https://t.me/nrpublic/24975,"G7 розглядає можливість конфіскації російських активів, щоб допомогти відновити Україну, заявив міністр фінансів Німеччини Канада вже готує національне законодавство для цього",True,t.me/nrpublic,"G7 is considering seizing Russian assets to help rebuild Ukraine, German finance minister says Canada is already preparing national legislation to do so"
877,https://t.me/nrpublic/25031,"УЄФА показала м'яч фіналу Ліги чемпіонів, який мав пройти в Петербурзі, але через ситуацію в Україні було перенесено до Франції На нього нанесено напис ""Мир"" російською та англійською мовами",True,t.me/nrpublic,"UEFA showed the ball of the Champions League final, which was supposed to be held in St. Petersburg, but due to the situation in Ukraine, it was moved to France. It has the inscription ""Peace"" in Russian and English"
878,https://t.me/nrpublic/25063,"Роскомнагляд за рішенням Генпрокуратури заблокував видання ""От так"", ""Сухумі.інфо"", ""Telegraf. by"" та ""Інтерфакс-Україна""",True,t.me/nrpublic,"Roskomnadzor, following the decision of the Prosecutor General's Office, blocked the publications ""Ot tak"", ""Sukhumi.info"", ""Telegraf. by"" and ""Interfax-Ukraine"""
879,https://t.me/nrpublic/25086,"Служба безпеки України викликала на допит Авакова, Турчинова, Яценюка у справі Порошенка та Медведчука — ЗМІ",True,t.me/nrpublic,"The Security Service of Ukraine summoned Avakov, Turchynov, Yatsenyuk for questioning in the case of Poroshenko and Medvedchuk — mass media"
880,https://t.me/nrpublic/25091,"У Воронезькій області завтра скасують ""жовтий"" рівень терористичної небезпеки 11 квітня його вводили у двох районах, що межують з Україною: Кантемирівському та Россошанському",True,t.me/nrpublic,"Tomorrow, the ""yellow"" level of terrorist danger will be canceled in the Voronezh region. On April 11, it was introduced in two districts bordering Ukraine: Kantemirivskyi and Rossoshanskyi"
881,https://t.me/nrpublic/25119,"Губернатор Білгородської області повідомляє про обстріл села Журавлівка з боку України, пошкоджено 5 будинків, є постраждалий.",True,t.me/nrpublic,"The governor of the Belgorod region reports on the shelling of the village of Zhuravlivka from the side of Ukraine, 5 houses were damaged, and there is a casualty."
882,https://t.me/nrpublic/25126,Перспектива ядерного конфлікту в Україні стала можливою — Управління координації гуманітарних питань ООН,True,t.me/nrpublic,The prospect of a nuclear conflict in Ukraine has become possible — UN Office for the Coordination of Humanitarian Affairs
883,https://t.me/nrpublic/25131,США не знімуть санкції з Росії у відповідь на обіцянки щодо експорту зерна з України — Держдеп,True,t.me/nrpublic,The United States will not lift sanctions against Russia in response to promises to export grain from Ukraine — the State Department
884,https://t.me/nrpublic/25210,"Президент України Зеленський заявив, що Росія використовує глобальну продовольчу кризу як зброю: світ має запобігти масштабному голоду",True,t.me/nrpublic,President of Ukraine Zelenskyi said that Russia is using the global food crisis as a weapon: the world must prevent a large-scale famine
885,https://t.me/nrpublic/25230,Білорусь з 1 червня по 31 серпня обмежує перебування громадян у прикордонній смузі у трьох районах біля кордону з Україною — Держприкордонкомітет,True,t.me/nrpublic,"From June 1 to August 31, Belarus limits the stay of citizens in the border zone in three areas near the border with Ukraine — State Border Committee"
886,https://t.me/nrpublic/25244,"Порошенка не випустили з України Він мав намір їхати до Парламентської асамблеї НАТО, повідомляє Ірина Геращенко.",True,t.me/nrpublic,"Poroshenko was not released from Ukraine. He intended to go to the NATO Parliamentary Assembly, reports Iryna Gerashchenko."
887,https://t.me/nrpublic/25250,"Кількість біженців з України перевищила позначку 6,7 мільйонів осіб",True,t.me/nrpublic,The number of refugees from Ukraine exceeded the mark of 6.7 million people
888,https://t.me/nrpublic/25257,"Путін заявив, що ""накачування"" України зброєю небезпечне і у зв'язку з цим попередив про ризики ""подальшої дестабілізації обстановки та загострення гуманітарної кризи""",True,t.me/nrpublic,"Putin stated that the ""pumping"" of Ukraine with weapons is dangerous and, in this connection, warned of the risks of ""further destabilization of the situation and aggravation of the humanitarian crisis."""
889,https://t.me/nrpublic/25259,"Макрон та Шольц закликали Путіна зупинити бойові дії, піти на прямі переговори з президентом України Володимиром Зеленським та знайти дипломатичне вирішення конфлікту.",True,t.me/nrpublic,"Macron and Scholz called on Putin to stop hostilities, go to direct negotiations with Ukrainian President Volodymyr Zelenskyi and find a diplomatic solution to the conflict."
890,https://t.me/nrpublic/25294,Міністр оборони України Олексій Резніков закликав Захід прискорити прийняття рішень щодо постачання бронетехніки та систем ППО.,True,t.me/nrpublic,"The Minister of Defense of Ukraine, Oleksiy Reznikov, called on the West to speed up decision-making regarding the supply of armored vehicles and air defense systems."
891,https://t.me/nrpublic/25302,Гурт Kalush Orchestra продали приз за перемогу в Євробаченні-2022 Кришталевий мікрофон купила команда WhiteBIT за $900 тисяч на благодійному аукціоні. Виручені гроші підуть на допомогу Україні,True,t.me/nrpublic,"The Kalush Orchestra sold the prize for winning Eurovision 2022. The crystal microphone was bought by the WhiteBIT team for $900,000 at a charity auction. The money raised will go to help Ukraine"
892,https://t.me/nrpublic/25314,Додаткові війська направлені на кордон Курської області після обстрілу з боку України – губернатор,True,t.me/nrpublic,Additional troops were sent to the border of the Kursk region after shelling from Ukraine - the governor
893,https://t.me/nrpublic/25319,Екс-президент України Петро Порошенко з третьої спроби виїхав з України - Українська правда,True,t.me/nrpublic,Ex-President of Ukraine Petro Poroshenko left Ukraine on the third attempt - Ukrainian truth
894,https://t.me/nrpublic/25330,"Байден заявив, що США не постачатимуть Україні ракетні системи, здатні завдавати ударів по Росії.",True,t.me/nrpublic,Biden said that the United States will not supply Ukraine with missile systems capable of striking Russia.
895,https://t.me/nrpublic/25335,"Президент Туреччини Ердоган запропонував Путіну провести у Стамбулі зустріч між делегаціями Росії, України та ООН",True,t.me/nrpublic,"Turkish President Erdoğan offered Putin to hold a meeting between the delegations of Russia, Ukraine and the UN in Istanbul"
896,https://t.me/nrpublic/25336,"Путін підписав указ про спрощений прийом дітей-сиріт з ДНР, ЛНР та з України до російського громадянства",True,t.me/nrpublic,"Putin signed a decree on the simplified admission of orphans from the DPR, LPR and Ukraine to Russian citizenship"
897,https://t.me/nrpublic/25348,"Канцлер ФРН Шольц: Україна сама має вирішувати, які умови миру з Росією вона прийме — саме від таких домовленостей, а не від нав'язаних ззовні залежатиме подальший санкційний режим Заходу",True,t.me/nrpublic,"Federal Chancellor Scholz: Ukraine must decide for itself what terms of peace with Russia it will accept - it is on such agreements, and not on those imposed from the outside, that the further sanctions regime of the West will depend"
898,https://t.me/nrpublic/25371,Верховна Рада України зняла омбудсмена Денисову з посади,True,t.me/nrpublic,The Verkhovna Rada of Ukraine removed the ombudsman Denisova from her post
899,https://t.me/nrpublic/25392,"Вашингтон надаватиме Києву зброю для захисту в рамках кордонів України, але не за її межами – постпред США при ООН",True,t.me/nrpublic,"Washington will provide Kyiv with weapons for defense within the borders of Ukraine, but not beyond its borders - the US ambassador to the UN"
900,https://t.me/nrpublic/25406,"Зеленський в інтерв'ю американському телеканалу заявив, що Україна втрачає щодня 60-100 військових убитими та близько 500 пораненими.",True,t.me/nrpublic,"In an interview with an American TV channel, Zelensky said that Ukraine loses 60-100 soldiers killed and about 500 wounded every day."
901,https://t.me/nrpublic/25411,Росія повідомила ОЗХО про підготовку провокацій України з можливим використанням хімічних речовин,True,t.me/nrpublic,Russia informed the OPCW about the preparation of Ukraine's provocations with the possible use of chemical substances
902,https://t.me/nrpublic/25420,Швейцарія наклала вето на відправлення Данією бронетранспортерів швейцарського виробництва Україні Данія планувала надіслати Україні близько 20 бойових машин піхоти Piranha III.,True,t.me/nrpublic,Switzerland vetoed Denmark's shipment of Swiss-made armored personnel carriers to Ukraine Denmark planned to send about 20 Piranha III infantry fighting vehicles to Ukraine.
