,0,1
166,"So, Taiwan Has Been Chinese For Two Millennia? Let’s Check the History",meter-false
167,"As Contrary Evidence Mounts, Russia Denies Stinging Ukrainian Strike on Crimean Airfield",meter-false
168,"Cambodian Journalists Are Telling Truths, Not Breaking Laws",meter-false
169,Evidence Disputes Russia’s Claim that Ukraine Rocketed Its Captured Troops,meter-false
170,"What, No Proof? That’s Not Stopping Pakistan’s Imran Khan",meter-false
171,"Moscow Fuels Myanmar War Machine, Then Claims to Bring Peace",meter-false
172,"Russians Fire at Will From Europe’s Biggest Nuclear Plant, Deny it at UN",meter-false
173,"What to Know About That Video Titled, ‘Time to Move to Russia’",meter-false
174,Why Russia Trash Talks ‘U.S.-Gifted HIMARS’ Weapons in Ukraine,meter-false
175,Putin’s Misleading Gripe About Sanctions and Trade Rules,meter-false
176,China Forgets Who Was the Real Aggressor in Korean War,meter-false
177,There is No Evidence Monkeypox is a Bioweapon,meter-false
178,Hungary to Fleeing Ukrainians: Hope You’re Just Passing Through,meter-false
179,Russian Rockets Did Not Hit Military Targets in Odesa – But Ukraine's Grain Was Very Close,meter-false
180,Misleading Denials from the Kremlin as Israel Criticizes the War on Ukraine,meter-false
181,Kremlin Conjures Up Fake Postage Stamp to Spread Ukraine Antisemitism Smear,meter-false
182,Myanmar Junta Falsely Claims Executed Activists Had Fair Trials,meter-false
183,Plenty of Evidence Justifies U.S. Trade Ban for Forced Uyghur Labor,meter-false
184,Russia’s Lavrov Spreads Phony Claim About Western Rockets in Ukraine,meter-false
185,Iran Concocts NATO War Fantasy To Justify Russia’s Ukraine Invasion,meter-false
186,Putin Tries to Blame Canada for Europe’s Gas Woes. It’s Bogus,meter-false
187,How the Kremlin Propagandized Bolton’s Remark About Planning ‘Coups’,meter-false
188,"With a Chokehold on Ukraine’s Grain, Russia Falsely Blames U.S. for Global Hunger",meter-false
189,China Dishes Up Russian Lies About U.S. Bioweapons in Ukraine,meter-false
190,"No, Democracy in Hong Kong Hasn’t Taken a ‘Quantum Leap Forward’",meter-false
191,Latest Kremlin Fantasy: 'Very Many Ukrainians Want Russian Citizenship',meter-false
192,Russian Pundit Falsely Claims U.S. had Japan’s Abe Killed,meter-false
193,Russian Diplomat Uses Fake Video to Claim Ukraine Staged Bucha Killings,meter-false
194,False: Russia's Denial of Military Expansion,meter-false
195,Russian Media Distort Western Reporting on Ukraine,meter-false
196,"Russia, China Hype Speculation About Coronavirus Lab Origin in U.S.",meter-false
197,Is Buhari Leaving Nigeria a ‘Better Place’? Not Really,meter-false
198,New Zealand Calls Out China’s Belligerence – and Beijing Bristles,meter-false
199,Fake News About Pentagon and Abortion Swirls on Chinese Social Media,meter-false
200,Those Nuclear Threats from Moscow? U.K. Is Not Making Them Up,meter-false
201,How Myanmar Distorts Years of Brutality Toward Rohingyas,meter-false
202,China’s Fantasy About Democracy in Hong Kong,meter-false
203,"Facing Default, Putin Offers False Portrayal of Russian Economy",meter-false
204,"Russia Falsely Blames Sanctions, Not Its War in Ukraine, for Global Food Crisis",meter-false
205,False: Russia Claims Zelenskyy’s Frontline Trip Came Amid ‘Military Failures’,meter-false
206,Accounts of Rape by Russian Troops in Ukraine Are Not ‘Fakes and Lies’,meter-false
207,China Exploits U.N. Visit To Falsely Deny Xinjiang Atrocities,meter-false
208,Russia’s Whitewash of the Death and Devastation in Mariupol,meter-false
209,Backroom China Claims Muddy the Waters of Taiwan Strait,meter-false
210,Russia's Planned POW Executions Defy Rules of War,meter-false
211,Russia is Wrong. The War on Ukraine Threatens a Food Crisis,meter-false
212,China Fudges on Access to Cambodian Naval Base,meter-false
213,Myanmar Junta Touts Faux Rights as Military Courts Dispense Death,meter-false
214,"Skirting Sanctions, Moscow Slashes Prices to Find Oil Buyers",meter-false
215,"Russia Claims ‘Humane’ Treatment of Ukrainian POWs, But Evidence Casts Doubt",meter-false
216,"After Demolishing True Democracy, Xi Boasts of Hong Kong as Model",meter-false
217,Russia Resurrects Debunked Organ Harvesting Allegations,meter-false
218,False from Russia: Japan’s Opposition to War in Ukraine is an ‘Alliance with Nazism’,meter-false
219,Misleading: Russia Slows Ukraine Offensive to Save Civilians,meter-false
220,Leaked Xinjiang Files Are Not Just ‘Lies and Rumors’,meter-false
221,Unsubstantiated: Ukraine Mined a Chemical Plant to Blame Russians,meter-false
222,China Trumpets Sham Russian Claims About War Coverage,meter-false
223,"Pro-Russian Falsehoods From Kim Dotcom, Alleged Racketeer",meter-false
224,"Kremlin Links Buffalo Suspect to Ukraine, Except He Had Pro-Russia Views",meter-false
225,"Russia, Then China, Distort Canadian Sniper’s Ukraine War Tale",meter-false
226,"Famine, Ukraine, and a Soufflé of Kremlin Falsehoods",meter-false
227,"For War Parade, Putin Doubles Down on Falsehoods",meter-false
228,False: Belarus Doing ‘Everything’ to Stop Russia’s War on Ukraine,meter-false
229,"Behold the Kremlin’s New Propaganda Office, a.k.a. China",meter-false
230,Misleading: Oliver Stone’s Speculation About a False-Flag Nuclear Attack in Ukraine,meter-false
231,"Russia Creates Ukraine Disaster, Then Claims Credit For ‘Humanitarian’ Aid",meter-false
232,"China’s False History, Manipulation of Tibetan Buddhism",meter-false
233,Russia’s False Claims About Azovstal Evacuation,meter-false
234,Russian Spy Chief Falsely Claims Poland Wants Ukrainian Territory,meter-false
235,"Sorting Out Ukraine, Hirohito and the Poisonous Legacy of WWII",meter-false
236,False From Kremlin: Ukraine ‘Can’t Stand’ Free Press,meter-false
237,"Russia’s Falsehoods About Mariupol Siege, Forced Migration",meter-false
238,Don’t Believe China’s Misleading COVID-19 Death Counts,meter-false
239,Dubious Russian Claims About Ukrainian POWs,meter-false
240,All In For Censorship (And Hypocrisy) at the Kremlin,meter-false
241,"Russia ‘refrained from attacking Kyiv?’ No, It Was Repelled",meter-false
242,Russia Misrepresents Ukraine Farm Drones as Chemical Weapon,meter-false
243,False: Ukraine War a Plot To Entice Jews to Israel,meter-false
244,"Locking Arms with Russians, Mali Denies Ethnic Massacre",meter-false
245,Suspect Claim by Russia on Rockets That Killed Fleeing Civilians,meter-false
246,Russian Pols to Make ‘Genocide’ Myth an Actual Law,meter-false
247,Russia Backs Unfounded Coup Claim by Pakistan’s Khan,meter-false
248,Flagrantly False: Russia’s Claim That Bucha Killings Were ‘Staged’,meter-false
249,Russian Defense Minister Draws Fictitious Picture of War in Ukraine,meter-false
250,Made by Moderna? China Spreads Yet Another Debunked COVID-19 Conspiracy Theory,meter-false
251,"In Fog of War, Finger-pointing Over Incendiary Weapons in Ukraine",meter-false
252,"China Bullies Filipino Fishermen in Shadow of War Games, Ukraine",meter-false
253,"West is Not Divided Over Military Aid to Ukraine, Despite Chinese Spin",meter-false
254,"With Thousands Dead, Millions Uprooted, All is ‘Normal’ and ‘According to Plan’",meter-false
255,"China Spreads Kremlin War Lies, Bristles When Called Out",meter-false
256,"Putin Says the West Wants to ‘Destroy Russia,’ But That Ignores History",meter-false
257,"To Defend Mistreating Uyghurs, China Turns to Fringe U.S. Source",meter-false
258,No Verifiable Evidence of False Flag Attack on Mariupol Theater,meter-false
259,Tennessee Guard Calls Out Kremlin on Fake Mercenary Deaths,meter-false
260,How China’s State Media Smears Free Chinese Journalists,meter-false
261,Russian News Outlets Spread a False Attack Story,meter-false
262,Russian Islamic Clergy Falsely Call Russia's War on Ukraine ‘Defensive’,meter-false
263,Chechnya’s Boss Serves Up Kremlin Propaganda to Bolster Putin’s New War,meter-false
264,The New Fantastical Twist on Russia's Bogus Bioweapons Allegations,meter-false
265,How China Spread Kremlin’s False Biolab Claims,meter-false
266,‘We Didn’t Attack Ukraine.’ The Alternate Reality of Russia’s War,meter-false
267,Putin’s Fraudulent Foundation for Attacking Ukraine,meter-false
268,"Oh, How They Lied. The Many Times Russia Denied Ukraine Invasion Plans",meter-false
269,Chinese State Media Flog Unfounded NATO Laptop Conspiracy,meter-false
270,China Falsely Accuses U.S. of Betraying Historic Ukraine Security Pact,meter-false
271,Latest Russian Ukraine Disinfo - Phony ‘Biolab’ Claims,meter-false
272,Russia’s Myanmar Embassy Unleashes a Torrent of Ukraine Falsehoods,meter-false
273,"Lavrov Makes False, Incendiary Comments on Nuclear Threat",meter-false
274,Russia Makes Orwellian Bid to Pin Kharkiv Blasts on Ukraine,meter-false
275,Russian Military's So-Called ‘Precision’ Strikes in Ukraine,meter-false
276,Russian Space Chief Flip-Flops on Satellite Hack,meter-false
277,Russia’s Proxies Make Wild Claim About Theft of Observers' Vehicles,meter-false
278,Russian Propaganda Falsely Claims Biden Sees WWIII As ‘Alternative’,meter-false
279,‘Z’ for Zelenskyy – Russian Propaganda’s Super Villain,meter-false
280,Who’s Fighting for Russia? Soldiers’ Families Fact-Check the Kremlin,meter-false
281,Moscow's Hollow Pledge to Avoid Civilian Harm in Attack on Ukraine,meter-false
282,More Putin Disinfo: Bizarre Claim About Ukrainian Nukes,meter-false
283,China Refuses To Call Moscow’s Ukraine Invasion What It Is,meter-false
284,Putin’s False Claim of Self-Defense While Starting a War on Ukraine,meter-false
285,China Falsely Blames U.S. on Eve of Russia’s Ukraine Invasion,meter-false
286,Putin Rewrites History in Speech Decrying Ukraine’s Statehood,meter-false
287,About Those Kremlin Claims of ‘Never Attacking’ Ukraine,meter-false
288,"Hong Kong Steals Rights, Freedoms, Then Gaslights Citizens and Critics",meter-false
289,"Defending Ukraine Threat, Putin Regurgitates Misleading ‘Genocide’ Claim",meter-false
290,"Russia Says Troops Are Leaving, Evidence Says Not So Fast",meter-false
291,China Toes Russian Propaganda Line on Ukraine Threat and Economy,meter-false
292,Smoke (Literal) and Disinfo From the Russian Embassy in Ukraine,meter-false
293,A False Claim From Putin About the Ukraine War,meter-false
294,History Contradicts China's Denial of Meddling in Australian Politics,meter-false
295,"RT Chief Spouts Ukraine Disinfo, Extermination Camp Lie",meter-false
296,China’s Nepal Land Grab Is Not a ‘Smear Campaign’,meter-false
297,"No, Kremlin, NATO Is Not Led by Any Single Country",meter-false
298,China Parries Cyberattack Allegations After News Corp Hack,meter-false
299,"Olympic Obfuscation: At Games, China-Russia Jab U.S. on Chemical Weapons",meter-false
300,Russian Report of ‘Massive Shelling’ in Key Ukraine City Lacks Evidence,meter-false
301,"Russia Concerned About ‘Freedom of Media’, But Only Its Own",meter-false
302,China Says No to Politicizing Olympics – And Joins Russia in Doing Just That,meter-false
303,China’s Top U.S. Diplomat Calls Fierce Internet Censorship a ‘Misunderstanding’,meter-false
304,Putin’s Misleading Hairsplitting About Who Can Join NATO,meter-false
305,"Crimea Was Not Threatened With ‘Extermination’, as Russian Disinfo Claims",meter-false
306,"To Bash U.S., China Misrepresents Photos from Syria as Afghanistan",meter-false
307,"Under Glare of U.N., Russia Casts Doubt on Forces Outside Ukraine",meter-false
308,Russia Only Sends Troops Where Invited? Not a Chance.,meter-false
309,Cambodia's Hun Sen Backpedals After Getting Cozy With Myanmar,meter-false
310,"In Iran, a Patronizing Pronouncement on ‘National Women’s Day’",meter-false
311,Pro-Russian Disinfo Spreads About U.S. Arms Shipments,meter-false
312,"Chinese TV Warps U.S. Views on Wealth, Income Equality",meter-false
313,China Flouts International Norms – and Truth – in Forced Renditions,meter-false
314,Kremlin Floats Phony ‘Civil War in Ukraine’ Narrative,meter-false
315,Russian Security Chief Spins Baseless Olympics Conspiracy Theory,meter-false
316,Presto Chango: Russian Media Elevate Putin from ‘Mafia Boss’ to Genius,meter-false
317,Germany Refuses Arms for Ukraine While Selling to the World,meter-false
318,China Fibs About Progress on U.S. Trade Deal,meter-false
319,"In South China Sea, Beijing Turns Reality Upside Down",meter-false
320,"Russian Mercenaries Reported in Mali, Despite Govt. Denials",meter-false
321,"To Justify Ukraine Threat, Russia Touts Phony NATO ‘Promise’ Tale",meter-false
322,COVID-19 Rapid Test Results Are Not Rigged in Advance,meter-false
323,A Misleading Intervention by Cambodia’s Hun Sen in Myanmar,meter-false
324,"As U.S. Talks Kick Off, Russian FM Falsely Calls Ukraine an ‘Orphan’ State",meter-false
325,"Despite Denial, Corruption Charges Swirl Around Bosnian Serb Leader",meter-false
326,"With No Basis, Xi Blames 'External Forces' for Kazakhstan Unrest",meter-false
327,Russia’s Misleading Claims About Recognizing the Taliban,meter-false
328,The Kremlin’s Evasive ‘No Comment’ on Rights Group Shutdown,meter-false
329,Sisi Downplays Military’s Encroachment on Egyptian Economy,meter-false
330,China’s Issues Fatuous Denials of Economic Bullying,meter-false
331,Kremlin Has Flagrantly Broken Budapest Pact on Ukraine’s Security,meter-false
332,Kremlin Dodges as Court Doc Points to Russians in Eastern Ukraine,meter-false
333,Whataboutism and China's Promotion of Social Media Surrogates,meter-false
334,"Belarus Misleads, Blaming NATO for Instigating Migrant Buildup",meter-false
335,Flimsy Evidence of Secret Philippines Plot to Invade Malaysia,meter-false
336,A Far-Right Leader’s False Claims About Anti-Vaccine Protests in Austria,meter-false
337,RT Falsely Claims New Zealand Legalizes ‘Orgies’ Amid COVID Measures,meter-false
338,Boycotts for Human Rights Do Not Violate Olympic Charter,meter-false
339,Ukraine Doesn’t Need Russia’s Permission to Navigate Kerch Strait,meter-false
340,"Censorship, Surveillance, Suppression: No, China Is Not a ‘Democracy’",meter-false
341,State Department Official Did Not say U.S. Will Abandon Ukraine,meter-false
342,"As Biden and Putin Talk, Disinfo from Ukraine Separatist on Russian Military Buildup",meter-false
343,China Deflects as Xinjiang Papers Implicate Xi Jinping,meter-false
344,North Korea Gets It Wrong on Omicron Variant,meter-false
345,China Falsely Denies Gwadar Protests as ‘Fake News’,meter-false
346,There is Nothing Fake About the Omicron Mutation,meter-false
347,New Fake Russian History: The Costly Winter War With Finland,meter-false
348,Venezuela Election Observers Were Not Spies,meter-false
349,Misleading Claims About the Omicron Variant and Vaccines,meter-false
350,"China Denounces Lithuania Over Border Crisis, Ignoring Belarus’ Role",meter-false
351,Iran’s Atomic Chief Falsely Claims ‘No Deviations’ in Nuclear Program,meter-false
352,Russian Admiral Re-Floats Kursk Sub Conspiracy Amid NATO Tensions,meter-false
353,No Proof Ivermectin Cut COVID-19 Surge in Indonesia,meter-false
354,China Falsely Attributes Blackouts to ‘Seriousness’ About Climate,meter-false
355,Xi Falsely Claims China Never Started a War or Took 'One Inch of Land’,meter-false
356,"Russia Makes Space Junk, Denies Danger to its Own Astronauts",meter-false
357,"Lukashenko is Not ‘Heating Europe’, Just a Migrant Crisis",meter-false
358,Vietnam Did Not ‘Bully’ China Ahead of Bloody ’79 War,meter-false
359,Myanmar Junta Holds To Election Fraud Lie As Violence Intensifies,meter-false
360,Russia’s False Denial of Trevor Reed’s Hunger Strike,meter-false
361,Russia Spreads Disinfo About Belarus-Poland Migrant Standoff,meter-false
362,What’s With Those Inflammatory Photos of Indian Troops Caught By China?,meter-false
363,Why Turkmenistan’s COVID Stats Are Likely Fabricated,meter-true
364,Foreign Businesses in Hong Kong are not ‘More Stable’ Thanks to National Security Law,meter-false
365,Iran Blatantly Lies to Cover Up an Act of Piracy,meter-false
366,Moving Confederate Statues Isn’t Like Destroying Ancient Palmyra,meter-false
367,Wild Conspiracy Theory Linking Pfizer COVID-19 Vaccine To ‘Lucifer’ Goes Viral,meter-false
368,How Russia Distorted a Ukrainian Drone Strike in Donbas,meter-false
369,Lukashenko and Dubious Claims That Poland Is Massing Tanks at Border,meter-false
370,China Distorts US Hurdles in Donating Expiring COVID-19 Vaccines,meter-false
371,Bolsonaro Did Not Do “The Right Thing” to Fight COVID in Brazil,meter-false
372,"China Misrepresents Greenhouse Gas Curbs, Addiction to Coal",meter-false
373,Ukraine Did Not Threaten Russia With a 'Missile Strike',meter-false
374,Erdogan’s Bogus Case for Booting NATO Ambassadors,meter-false
375,"Cambodia: After 30 Years, a Promise of Democracy Still Broken",meter-false
376,Details Oleg Deripaska Forgot to Mention After FBI Raid,meter-false
377,Putin’s Flack Misleads on Russian Vaccine Phobia,meter-false
378,Vaccines Are Not More Deadly Than COVID-19 in Taiwan,meter-false
379,Colin Powell’s Death Does Not Undercut Coronavirus Vaccines,meter-false
380,China’s Gaslighting on Greenhouse Gases,meter-false
381,European Union Sanctions on Russia Are Not ‘Illegitimate’,meter-false
382,Myanmar’s False Claim of Cooperation Toward Peace,meter-false
383,China Misrepresents U.S. Vaccine Donations,meter-false
384,Russia Has Not Been a ‘Reliable’ Energy Source for Europe,meter-false
385,Iran Conflates Israel With Russia in South Caucasus Wrangling,meter-false
386,How China Misrepresents the U.S. ‘One China’ Policy on Taiwan,meter-false
387,Project Veritas 'Sting' Spreads Vaccine Falsehoods,meter-false
388,"Technically, China Did Not Invade Taiwan’s Airspace",meter-false
389,Russia's False Rebuttal of Pandora Papers Probe,meter-false
390,China Falsely Claims Huawei Case Was ‘Fabricated’,meter-false
391,Erdogan’s False Claim That Turkey is ‘Incomparably Free’,meter-false
392,Russian Foreign Ministry Distorts Kosovo-Serbia Escalation,meter-false
393,New Historic Find Contradicts China’s Maritime Power Play,meter-false
394,"Russia, Sentinel for World Cybersecurity? We Think Not.",meter-false
395,"China Labels Australian Sub Deal ‘Proliferation,’ But That’s a Stretch",meter-false
396,The Half-Truth About Russian ‘Peacekeepers’ in Moldova,meter-false
397,China’s Bogus Attack on a Top U.S. Coronavirus Lab,meter-false
398,Duterte’s Reported Links to a Drug War Death Squad,meter-false
399,"Russia’s Elections ‘Competitive, Honest?’ Not a Chance",meter-false
400,"Russia Dangles Mercenaries to Mali, Denies Military Talks",meter-false
401,"With False Pretext, Hong Kong Limits Democracy to ’Patriots’",meter-false
402,"Evidence of Taliban War Crimes Mounts, Despite Denials",meter-false
403,Japan Shades History with Textbook Edit of Sexual Slavery,meter-true
404,"People Disappear, But Bangladesh Pretends They Don't",meter-false
405,Beijing’s Duplicitous Mischief at Mischief Reef,meter-false
406,Nine Lies from Russia About 9/11,meter-false
407,"How Russia Distorted, Censored MH17 Trial Coverage",meter-false
408,Hacks of German Politicians Get Russia's Standard Denial,meter-false
409,"After Criticism in Thailand, China Inflates Sinovac’s Efficacy",meter-false
410,"Sri Lanka Denies Food ‘Shortage’, Only an ‘Emergency’",meter-false
411,‘The Kite Runner’ and a Chinese Time Warp in Xinjiang,meter-false
412,Syria Misrepresents Scale of Mediterranean Oil Spill,meter-false
413,RT Misleads After an Anti-Masker is Booted From Singapore,meter-false
414,"Russia Expels a BBC Reporter, Then Feigns Tit-For-Tat",meter-false
415,Russia Says it Can’t Interfere in Ukraine – While it Meddles in Ukraine,meter-false
416,"From Beijing, Wrath and Conspiracies After U.S. Virus Report",meter-false
417,Who’s Responsible for ‘Deplorable’ EU-Russian Relations?,meter-false
418,Nigeria Misleadingly Claims Victory While Terror Spreads,meter-false
419,"From Pakistan, a False Claim About U.S.-Taliban Talks",meter-false
420,Setting Hungary Straight About Afghan Refugee Rights,meter-false
421,Is Ukraine the Next Afghanistan? Nyet So Fast.,meter-false
422,China Whitewashes Taliban Rise,meter-false
423,Putin Falsely Equates U.S. Capitol Rioters With Navalny,meter-false
424,"Ortega’s Groundless Attack on Humanitarian, Democracy Groups in Nicaragua",meter-false
425,Cambodia’s Misleading Excuse for Trampling Free Speech,meter-false
426,Doublespeak from Russian FM on Foreign Troops in Libya,meter-false
427,Who’s ‘Crazy’? Lukashenko’s Rant About Airline Sanctions,meter-false
428,The Taliban’s Already Broken Pledge to Protect Afghan Women,meter-false
429,Here We Go Again: U.S. Military Did Not Bring COVID-19 To Wuhan,meter-false
430,Venezuela a ‘Leading Democracy’? Get Real,meter-false
431,Poland: Censorship Under the Guise of Media ‘Reform’?,meter-false
432,China Daily’s Phony AIDS/COVID Connection,meter-false
433,"Russian FM Falsely Claims Olympic Ban Was About Politics, Not Doping",meter-false
434,"China Cites Fictitious Scientist to Muddy COVID-19 Origins, Then Covers Up",meter-false
435,China Outsources Fort Detrick Pandemic Conspiracy To Philippines,meter-false
436,"Havana Syndrome, Microwave Weapons, Russian Lies",meter-false
437,Indian Ag Minister Claims No Protesting Farmers Died – Except That Hundreds Did,meter-false
438,Iran’s Bogus ‘False Flag’ Claim on Ship Attack,meter-false
439,"Top Russian Officials Confused About al-Qaida, Taliban Ties",meter-false
440,Venezuela’s Top Diplomat Falsely Calls EU Sanctions Against Nicaragua Unlawful,meter-false
441,Taliban Play Dumb About Acclaimed Photojournalist’s Death,meter-false
442,"Amid Pandemic Crisis, Thai PM Moves to Stifle Critics",meter-false
443,Belarusian State Media Conceal Harassment of Olympic Athlete,meter-false
444,"While Fanning Hostility, China Falsely Claims Foreign Journalists Have “Unfettered” Access",meter-false
445,"State Media Misrepresent an Olympic Reporter’s Question, and Russia Cries Foul",meter-false
446,India's Misleading Defense of a News Media Raid,meter-false
447,Russian State Media Buoy Beijing’s False Claims in South China Sea,meter-false
448,Unholy Spin: Xi Endorses ‘Religious Rights’ In Tibet,meter-false
449,Really? Russia Inflates a Minor Mistake Into a Bogus Navalny Conspiracy,meter-false
450,Update: China Misleads on Nature of Wuhan Coronavirus Research,meter-false
451,India’s Puzzling Denial About Oxygen and COVID-19 Deaths,meter-false
452,Belarus Falsely Denies Helping Smuggle Migrants Into Lithuania,meter-false
453,China ‘Never Supports’ Cyberattacks? Experts Beg to Differ,meter-false
454,Dangerous Vaccine Disinfo Drives Protests in France,meter-false
455,"Taliban Claim Brutal Execution Video is ‘Fake,’ But Witnesses Step Up",meter-false
456,"Despite Growing Evidence, China Denies Uyghur ‘Forced Labor’",meter-false
457,"Pushing a Prisoner Swap with U.S., Russia Whitewashes an Arms Dealer, a Drug Trafficker and a Hacker",meter-false
458,Cuban Foreign Minister Falsely Claims Peaceful Protesters Have ‘No Reason for Fear’,meter-false
459,'Expelled’ U.S. Destroyer Violated International Law in South China Sea? Nope.,meter-false
460,Duterte Spokesman Protests ‘Press Freedom Predator’ Label,meter-false
461,Russia’s U.S. Embassy Distorts What Happened in Republican Party Cyber-Attack,meter-false
462,Iran Distorts History of Iraqi Chemical Attacks' Aftermath,meter-false
463,Lavrov’s Weird Claim: Western Schools Teach ‘Jesus Was Bisexual.’,meter-false
464,Russia’s Black Sea Buccaneering,meter-false
465,"On Stage in Moscow, Myanmar Coup Maker Falsely Blames Protestors for Violence",meter-false
466,Kremlin Falsely Dismisses U.N. Atrocity Accusations in Africa as ‘Another Lie’,meter-false
467,Centenary Falsehood: China’s ‘Huge Effort’ to Protect Human Rights,meter-false
468,"Orban Claims He’s a ‘Fighter’ for Gay Rights, But Just Look at His Record",meter-false
469,U.K. Pol Misleads on COVID-19 Vaccine and DNA,meter-false
470,Disinfo: Russian ‘Warning’ Shots at British Warship,meter-false
471,Why Is Apple Daily Closing? It’s Not What Hong Kong Claims,meter-false
472,Taliban Violence Undermines Claim to Seek Mutual ‘Understanding’,meter-false
473,"Belarus Says Sanctions Aim To Steal Markets, But It’s Really About Air Piracy",meter-false
474,"Iran Touts ‘Sound’ Elections, But Rigged Is More Like It",meter-false
475,Duterte Ally Smears Criminal Court Prosecutor,meter-false
476,Putin’s Convenient Memory Lapse on Iran Satellite Deal,meter-false
477,"China Revises Xinjiang Census, But Something's Not Adding Up",meter-false
478,"Disputing UK, China Makes Orwellian Claim of ‘Freedom’ in Hong Kong",meter-false
479,"Putin Ridicules Ransomware Blame, Ignores History of Attackers",meter-false
480,‘Zero Evidence’ for Novel Coronavirus Lab Leak? Not so Fast.,meter-false
481,Putin Falsely Labels Ukrainian Indigenous Peoples Law ‘Nazi’,meter-false
482,Belarus Makes Sketchy New Claims to Defend Diverting Flight,meter-false
483,"In Memory of ‘Father of Hybrid Rice,’ China Forgets Great Famine",meter-false
484,Iran’s Nuclear ‘Cooperation’ Doesn’t Go Far,meter-false
485,"Amid Impeachment Furor, Bolsonaro Misleads With Boasts of Vaccine 'Success'",meter-false
486,Russia’s Top Virologist Takes China’s Side Against Lab Leak Theory,meter-false
487,A ‘Thai Variant’ for Coronavirus? Not Really. It's Complicated.,meter-true
488,Kagame’s Selective Memory About Mass Killings in Congo,meter-false
489,"To Boost its Ally, Russia Trumpets Bogus Syria Vote",meter-false
490,"China Never Started a War? Vietnam, India Beg to Differ",meter-false
491,The Mystery of Maduro’s Vaccination Drive for Venezuela,meter-false
492,Whitewash: China Calls Invasion of Tibet ‘Peaceful Liberation’,meter-false
493,Belarus Spins Plane Ruse as Heroic Move by Dictator Lukashenko,meter-false
494,China’s New Trackless ‘Train’ is Just a Bus,meter-false
495,Indian Politician Brags About Vaccine Efforts as COVID-19 Rages,meter-false
496,Russian State TV Claims Biden ‘Seized’ the White House,meter-false
497,China’s ‘Wolf Warriors’ Spread Staged Eid al-Fitr Dance Video,meter-false
498,"Iran’s 'Domestically-Manufactured' Simorgh, or a Converted Last-Century American F-5",meter-false
499,Malaysian Twitizens Invent War With Israel,meter-false
500,China Distorts its Suppression of Journalists While Railing Against Media ‘Distortion’,meter-false
501,Netanyahu Spokesman Tweets Old Video of Syria War as ‘Gaza Now’,meter-false
502,Re-Entry Envy: China’s Gripes About its Crashing Rocket Leave Out Key Point,meter-false
503,RT Levels Bogus Charge of ‘Covid Apartheid’ Against Michigan’s Whitmer,meter-false
504,"With Scant Evidence, Colombia Says Criminal Groups Are Behind Protests",meter-false
505,Turkey’s Misleading Claim About Mercenaries in Libya,meter-false
506,Pirate Prevarication on the ‘Captain Phillips’ Anniversary,meter-false
507,Iranian State TV Invents ’Mystery’ About 1980 Embassy Siege,meter-false
508,"After Crushing Free Media, Cambodia’s Hun Sen Claims to 'Place High Value' on Journalism",meter-false
509,"Palestinian Envoy Touts Number of Xinjiang Mosques, Ignores Demolition Evidence",meter-false
510,Russia Points at Ukraine With Dubious Terror Plot Involving … Russians!,meter-false
511,Did Vietnam’s President Vow to Never Oppose China? Doubtful.,meter-false
512,Biden’s Speech Minimizes Historic US Greenhouse Contribution,meter-false
513,Candor and Correction From Iran’s Foreign Minister,meter-false
514,Russian Media Still Misleadingly Mad About HBO’s Chernobyl,meter-false
515,Bolsonaro’s 'New' Climate Change Promises Weren’t New at All,meter-false
516,Russia’s Sputnik V Skews Stats to Falsely Trash Pfizer Vaccine,meter-false
517,Turkish Defense Minister Distorts History of Mass Armenian Deaths That Biden Called 'Genocide',meter-false
518,Is China's Belt and Road Really ‘Green’?,meter-false
519,"Putin Advances Claims of U.S.-Instigated Plot to Oust, Kill Belarusian Leader",meter-false
520,"Beijing Denies Expansionism Despite South China Sea Militarization, Sweeping Claims",meter-false
521,"Belarus Distorts U.S. Message, Ignores Repression Record",meter-false
522,No Proof: Russia’s UK Ambassador Says Navalny Faking Illness,meter-false
523,China Falsely Attacks Aussie Think Tank Documenting Uyghur Persecution,meter-false
524,Venezuela’s VP Says Rich Countries Are Not Giving Vaccines for Free. They Are.,meter-false
525,Truth-Squadding Russia’s Response to New U.S. Sanctions,meter-false
526,"To Slam U.S., China Grossly Distorts Risks of Fukushima Wastewater Dump",meter-false
527,"Denouncing ‘Foreign Fighters,’ Libyan Warlord Ignores his Own Russian Mercenaries",meter-false
528,"From Russia’s Proxies, Unsupported Claims of Mass Ukraine Army Desertions",meter-false
529,Iran Fabricates Claim that U.S. Blocked Vaccines from India,meter-false
530,More Russian Disinfo: Security Chief Blasts U.S. For ‘Selfish’ Vaccine Policy,meter-false
531,Bolsonaro's Son Covers for Agribusiness on Worsening Amazon Deforestation,meter-false
532,"Fake News About Ukraine Conflict? ‘Hard to Imagine,’ Kremlin Says",meter-false
533,Prominent Filipinos Tout Unproven Parasite Drug for COVID-19,meter-false
534,Putin’s Blind Eye on Russia’s Ethnic Strife,meter-false
535,China Sidesteps WHO Chief on Coronavirus Origins with Anti-US Disinfo,meter-false
536,"As Military Tensions Rise, ‘Mythical’ Russian Aggression Is Very Real in Ukraine",meter-false
537,China's Disingenous Denials of Vaccine Nationalism,meter-false
538,Is Thailand Driving Back Myanmar Refugees? Evidence Says So,meter-false
